timeAtServer,aircraft,latitude,longitude,baroAltitude,geoAltitude,sensors,toas
1915.77900004387,1730,47.93769836425779,8.38270568847656,4290.06,4229.1,"[147, 632, 598, 663, 10]","[1916770872218, 1916770872171, 1916770897343, 1916771299125, 1916770746296]"
1941.86100006104,1337,48.322906494140604,8.466515174278848,8549.64,8481.06,"[147, 263, 598, 10, 632]","[1942846300234, 1942846096218, 1942846066171, 1942846166562, 1942846300203]"
1942.5629999637601,1393,46.7327270507813,10.3869703339367,10668.0,10530.84,"[147, 598, 632, 149, 141]","[1943541815671, 1943542064750, 1943541815718, 1943541988828, 1943541569953]"
1965.5669999122601,1337,48.27443785586601,8.463375693873349,8679.18,8610.6,"[632, 263, 124, 598, 147]","[1966555262406, 1966555090875, 1966555156093, 1966555057937, 1966555262390]"
1965.5869998931894,1711,47.67731230137711,8.93871600811298,10363.2,10210.8,"[632, 263, 143, 598, 147]","[1966579630531, 1966579801343, 1966580031625, 1966579739140, 1966579630515]"
1975.5869998931894,1730,48.010711669921896,8.40048980712891,4008.12,3947.16,"[632, 124, 147, 598, 10]","[1976576909687, 1976576821515, 1976576909687, 1976576884187, 1976576781406]"
1987.75099992752,1337,48.228956319518005,8.461207339638161,8793.48,8717.28,"[632, 147, 263, 598, 143]","[1988733485531, 1988733485593, 1988733344750, 1988733309468, 1988733790312]"
1998.27200007439,2782,48.5160439701404,9.339390804893089,8755.38,8641.08,"[598, 663, 141, 263, 10]","[1999249963406, 1999250460453, 1999250326453, 1999250031328, 1999250336843]"
2001.6210000515,361,48.4271757481462,8.4726996170847,9349.74,9227.82,"[263, 147, 598, 143, 299]","[2002608227140, 2002608498265, 2002608204578, 2002608724453, 2002608090484]"
2015.74699997902,361,48.3998495845471,8.47139860454359,9418.32,9288.78,"[632, 147, 598, 10, 299]","[2016738356203, 2016738356265, 2016738078125, 2016738222312, 2016737967000]"
2039.76200008392,1431,47.406285172801894,9.67268723707933,9852.66,9730.74,"[632, 263, 141, 143, 147]","[2040748656625, 2040748853453, 2040748448203, 2040748863093, 2040748656671]"
2045.3929998874694,1264,48.12528991699221,8.23143768310547,10645.14,10515.6,"[632, 147, 598, 263, 143]","[2046384495359, 2046384495421, 2046384426171, 2046384458421, 2046384899718]"
2051.46399998665,1870,47.721304166114905,10.135380671574499,10058.4,9913.62,"[263, 598, 141, 257, 632]","[2052451722828, 2052451654187, 2052451317328, 2052451925171, 2052451750531]"
2073.94199991226,2819,49.0047454833984,9.612825833834133,6705.6,6697.98,"[257, 598, 141, 663, 263]","[2074928113375, 2074927882703, 2074928321421, 2074928184031, 2074927859093]"
2075.53099989891,2819,49.00566101074221,9.609375,6705.6,6697.98,"[263, 257, 143, 141, 598]","[2076517884453, 2076518139890, 2076518286515, 2076518348015, 2076517908390]"
2089.05900001526,1858,48.5659332275391,10.2003831129808,4899.66,4846.32,"[257, 663, 263, 143, 141]","[2090047661140, 2090047919765, 2090047541671, 2090047588828, 2090047655312]"
2089.05900001526,1858,48.5659332275391,10.2003831129808,4899.66,4853.94,"[257, 663, 263, 143, 141]","[2090047661140, 2090047919765, 2090047541671, 2090047588828, 2090047655312]"
2103.71199989319,361,48.2286770060911,8.4638816431949,9448.8,9319.26,"[632, 147, 263, 143, 598]","[2104696737625, 2104696737703, 2104696597859, 2104697042390, 2104696562265]"
2113.7149999141698,235,46.7168930829582,10.4345397949219,10972.8,10767.06,"[147, 598, 141, 149, 10]","[2114699830593, 2114700076593, 2114699579265, 2114699988062, 2114699803906]"
2118.58100008965,1511,38.940155546544,-9.08294677734375,11277.6,11292.84,"[136, 568, 564, 569, 402]","[2119534475718, 2119534870046, 2119534480015, 2119534909250, 2119535148500]"
2130.71700000763,235,46.7382202148438,10.3878412014101,10972.8,10774.68,"[632, 147, 141, 149, 10]","[2131706911859, 2131706911843, 2131706664703, 2131707084203, 2131706884218]"
2131.57299995422,1511,38.9194793701172,-9.10020247749662,11277.6,11292.84,"[568, 569, 136, 564, 402]","[2132514519796, 2132514555281, 2132514107703, 2132514124781, 2132514785843]"
2137.28299999237,1511,38.910552978515604,-9.107606307319939,11277.6,11292.84,"[564, 569, 136, 568, 402]","[2138243865062, 2138244296015, 2138243842296, 2138244262062, 2138244522718]"
2140.242000103,1013,48.7114105224609,9.01153564453125,11277.6,11094.72,"[598, 299, 263, 257, 141]","[2141228660390, 2141228670843, 2141228674796, 2141229142515, 2141229135359]"
2142.18600010872,1711,47.5275072000795,8.40447059044471,10347.96,10180.32,"[632, 147, 257, 143, 598]","[2143171903031, 2143171903093, 2143172683828, 2143172545343, 2143172207093]"
2143.73000001907,235,46.7521331269862,10.3502197265625,10972.8,10767.06,"[147, 632, 149, 598, 141]","[2144712189625, 2144712189640, 2144712374796, 2144712439593, 2144711947140]"
2145.7969999313395,235,46.7541814254502,10.344383239746099,10972.8,10767.06,"[598, 147, 632, 141, 149]","[2146783499656, 2146783249203, 2146783249234, 2146783007640, 2146783436593]"
2147.78200006485,1511,38.893696413201795,-9.12164306640625,11277.6,11292.84,"[136, 564, 569, 402, 568]","[2148733529718, 2148733563140, 2148733994687, 2148734214343, 2148733963671]"
2158.51399993897,1511,38.8764720852092,-9.135986328125,11277.6,11292.84,"[136, 568, 564, 569, 402]","[2159473163250, 2159473611765, 2159473207875, 2159473639812, 2159473852359]"
2160.50099992752,235,46.76737976074221,10.299347668159301,10972.8,10767.06,"[147, 141, 143, 598, 632]","[2161479397390, 2161479162515, 2161479548421, 2161479651437, 2161479397406]"
2166.5,239,47.926599534891395,8.40066763070913,4061.46,4000.5,"[632, 147, 124, 598, 10]","[2167486753140, 2167486753171, 2167486677500, 2167486783468, 2167486625921]"
2166.78800010681,2819,49.0584706451933,9.409573203638981,6705.6,6697.98,"[257, 263, 141, 663, 143]","[2167768861109, 2167768543671, 2167769070578, 2167768855203, 2167769027078]"
2173.8280000686605,1511,38.851985608117104,-9.1563720703125,11277.6,11292.84,"[136, 564, 568, 569, 402]","[2174772638953, 2174772699765, 2174773107968, 2174773131937, 2174773334328]"
2174.66199994087,1511,38.8506821454582,-9.157470703125,11277.6,11292.84,"[136, 569, 402, 568, 564]","[2175622533500, 2175623027390, 2175623229203, 2175623003625, 2175622595250]"
2185.02800011635,1168,51.3671722412109,8.35376636402027,10972.8,10812.78,"[670, 663, 398, 247, 134]","[2186003638250, 2186003581250, 2186003457796, 2186003249234, 2186003349984]"
2217.11100006104,982,48.9823150634766,9.842623197115381,5349.24,5273.04,"[598, 257, 263, 141, 143]","[2218091244437, 2218091398718, 2218091236843, 2218091626562, 2218091532640]"
2217.11100006104,982,48.9823150634766,9.842623197115381,5349.24,5265.42,"[598, 257, 263, 141, 143]","[2218091244437, 2218091398718, 2218091236843, 2218091626562, 2218091532640]"
2223.76099991798,982,48.992273363016395,9.852351138466279,5448.3,5364.48,"[143, 141, 598, 257, 263]","[2224734768390, 2224734865500, 2224734484375, 2224734630390, 2224734475828]"
2237.94000005722,361,47.96965026855471,8.48831176757813,9456.42,9319.26,"[632, 147, 257, 124, 10]","[2238934482390, 2238934482406, 2238934963343, 2238934416500, 2238934348578]"
2237.9509999752,239,47.9907073974609,8.44725036621094,3794.76,3733.8,"[632, 663, 147, 124, 10]","[2238935203968, 2238935590531, 2238935203984, 2238935126890, 2238935072515]"
2260.61500000954,1573,48.12199401855471,9.51601409912109,10972.8,10835.64,"[263, 147, 141, 143, 632]","[2261602388078, 2261602591781, 2261602386656, 2261602584718, 2261602591765]"
2265.55200004578,1744,46.724853515625,10.4301452636719,10972.8,10767.06,"[632, 598, 147, 141, 149]","[2266536516171, 2266536760531, 2266536516234, 2266536263328, 2266536673406]"
2275.58500003815,1842,48.3500386900821,8.467423288445719,10005.06,9913.62,"[147, 632, 263, 598, 143]","[2276570310578, 2276570310578, 2276570088750, 2276570060593, 2276570566140]"
2282.98099994659,1744,46.742889404296896,10.3809412514291,10972.8,10767.06,"[147, 632, 598, 141, 10]","[2283967001828, 2283967001875, 2283967249203, 2283966754718, 2283966973859]"
2292.0989999771105,1744,46.7510375976563,10.3539443597561,10972.8,10767.06,"[632, 141, 147, 149, 10]","[2293086931015, 2293086687671, 2293086930984, 2293087114343, 2293086902937]"
2293.44000005722,1013,48.50971984863279,9.39387394831731,11277.6,11087.1,"[263, 141, 147, 598, 10]","[2294424484421, 2294424761437, 2294424938968, 2294424417578, 2294424784031]"
2294.64499998093,1744,46.75300598144529,10.3468434403582,10972.8,10767.06,"[632, 598, 147, 149, 141]","[2295637426578, 2295637676703, 2295637426515, 2295637612734, 2295637184437]"
2305.03900003433,1744,46.76078796386721,10.315626190929901,10972.8,10767.06,"[147, 141, 598, 149, 632]","[2306018106140, 2306017869171, 2306018359281, 2306018303765, 2306018106187]"
2308.12599992752,1744,46.76289367675779,10.305912669112,10972.8,10767.06,"[598, 141, 632, 147, 149]","[2309108062093, 2309107572687, 2309107807968, 2309107807984, 2309108009093]"
2314.61800003052,1744,46.7667846679688,10.2863516458651,10972.8,10767.06,"[598, 149, 141, 10, 147]","[2315598894578, 2315598846875, 2315598406593, 2315598610390, 2315598638187]"
2323.6779999733,261,47.95166015625,9.22673034667969,11582.4,11445.24,"[147, 257, 632, 263, 598]","[2324661338578, 2324661645578, 2324661338531, 2324661279109, 2324661212500]"
2325.29399991036,1744,46.7730560302734,10.2531916920732,10972.8,10767.06,"[632, 147, 598, 149, 141]","[2326288241375, 2326288241375, 2326288501406, 2326288462687, 2326288016312]"
2344.24099993706,2874,47.679656982421896,8.55299377441406,11887.2,11765.28,"[632, 147, 598, 143, 10]","[2345234632687, 2345234632718, 2345234807484, 2345235156718, 2345234496031]"
2355.11199998856,1013,48.42824644961601,9.544155723170233,11277.6,11087.1,"[263, 147, 598, 141, 10]","[2356091517640, 2356091921656, 2356091450687, 2356091707859, 2356091766250]"
2419.67600011826,1013,48.3425445556641,9.70430814302884,11277.6,11087.1,"[598, 257, 141, 10, 263]","[2420658680187, 2420659033187, 2420658843906, 2420658944359, 2420658746281]"
2421.25200009346,795,48.130279541015604,8.36210632324219,3962.4,3901.44,"[124, 632, 147, 598, 10]","[2422240471078, 2422240579421, 2422240579359, 2422240483984, 2422240452453]"
2423.3180000782,2065,48.6003035205906,9.068346525493421,11590.02,11430.0,"[299, 124, 598, 10, 263]","[2424306075234, 2424306526953, 2424306053796, 2424306441515, 2424306097531]"
2434.8710000515,365,48.28962707519529,8.900123009314902,5867.4,5775.96,"[598, 124, 299, 143, 10]","[2435857099062, 2435857353187, 2435857061703, 2435857556781, 2435857254625]"
2438.875,1744,46.8389064982786,9.90493011474609,10972.8,10759.44,"[143, 141, 598, 147, 632]","[2439833218484, 2439832795921, 2439833240531, 2439832936390, 2439832936343]"
2443.8810000419603,365,48.277510303562,8.88396413702714,5974.08,5882.64,"[257, 598, 143, 299, 10]","[2444867141562, 2444866649640, 2444867105625, 2444866609578, 2444866794078]"
2450.8399999141698,1830,46.5311031018273,10.462760925292999,9273.54,9128.76,"[141, 598, 143, 149, 10]","[2451803346859, 2451803842453, 2451803707046, 2451803737078, 2451803545859]"
2456.1189999580397,1830,46.5368499755859,10.446524271150901,9288.78,9144.0,"[598, 143, 149, 141, 10]","[2457083535453, 2457083402875, 2457083434203, 2457083040656, 2457083237750]"
2456.52399992943,1830,46.53730773925779,10.445318454649401,9288.78,9144.0,"[598, 141, 143, 149, 10]","[2457503652671, 2457503157921, 2457503520281, 2457503551734, 2457503354828]"
2469.1289999485,1830,46.5507946984243,10.4070739746094,9357.36,9204.96,"[598, 149, 143, 141, 10]","[2470113236937, 2470113145734, 2470113111406, 2470112744250, 2470112936203]"
2471.2769999504103,659,47.689136569782804,10.408630371093697,8519.16,8420.1,"[147, 598, 632, 149, 141]","[2472253535312, 2472253430156, 2472253535312, 2472253447281, 2472253033390]"
2479.47600007057,1178,47.710418701171896,10.3959503173828,11582.4,11407.14,"[147, 149, 141, 632, 143]","[2480466628593, 2480466541015, 2480466135062, 2480466628578, 2480466413875]"
2493.98600006104,795,48.053466796875,8.42424774169922,3962.4,3893.82,"[632, 147, 124, 598, 10]","[2494978828171, 2494978828109, 2494978738718, 2494978770890, 2494978697765]"
2494.42499995232,795,48.0531005859375,8.42459106445313,3962.4,3893.82,"[124, 632, 598, 147, 10]","[2495408911718, 2495409001062, 2495408943968, 2495409001046, 2495408870625]"
2496.7090001106303,1830,46.5803553694386,10.323234558105499,9547.86,9395.46,"[598, 143, 149, 141, 10]","[2497692185312, 2497692074968, 2497692115625, 2497691697640, 2497691878109]"
2498.14899992943,1830,46.581756591796896,10.3193106302401,9555.48,9403.08,"[141, 149, 143, 598, 10]","[2499121952984, 2499122371812, 2499122330796, 2499122440406, 2499122132828]"
2511.16199994087,1860,46.9368058544094,9.46746826171875,10972.8,10820.4,"[632, 598, 147, 143, 141]","[2512152101812, 2512152468578, 2512152101812, 2512152539953, 2512152105296]"
2526.90799999237,1830,46.612152099609396,10.232223882907801,9768.84,9608.82,"[598, 143, 149, 141, 10]","[2527891538375, 2527891445140, 2527891492609, 2527891057406, 2527891223687]"
2532.16499996185,795,48.0157470703125,8.45475416917067,3962.4,3893.82,"[598, 632, 147, 124, 10]","[2533147325812, 2533147363531, 2533147363640, 2533147284484, 2533147231390]"
2535.92499995232,1830,46.62174030885861,10.2047882080078,9867.9,9700.26,"[141, 598, 149, 143, 10]","[2536900412750, 2536900891578, 2536900852968, 2536900803468, 2536900574546]"
2535.92499995232,1830,46.62174030885861,10.2047882080078,9867.9,9692.64,"[141, 598, 149, 143, 10]","[2536900412750, 2536900891578, 2536900852968, 2536900803468, 2536900574546]"
2540.90899991989,1573,48.5982086698888,8.99520070929276,10972.8,10835.64,"[257, 143, 124, 141, 263]","[2541888463890, 2541888502156, 2541888414796, 2541888397968, 2541888004953]"
2554.20700001717,1830,46.6404876708984,10.1506972894436,10027.92,9852.66,"[147, 143, 598, 141, 149]","[2555200130156, 2555200364484, 2555200442015, 2555199967859, 2555200417984]"
2556.20600008965,2474,48.1907958984375,8.48778357872596,10134.6,9974.58,"[147, 124, 632, 143, 10]","[2557190809937, 2557190715250, 2557190809906, 2557191123375, 2557190675500]"
2556.81100010872,1830,46.643154338254796,10.143127441406303,10043.16,9867.9,"[632, 147, 143, 141, 10]","[2557799917843, 2557799917843, 2557800154390, 2557799756968, 2557799907984]"
2568.36800003052,1573,48.64384460449221,8.94435002253606,10972.8,10835.64,"[299, 598, 257, 263, 141]","[2569345845937, 2569345871421, 2569346363406, 2569345895359, 2569346318421]"
2569.26900005341,365,48.1038665771484,8.65523529052734,7315.2,7200.9,"[632, 147, 124, 598, 10]","[2570257187796, 2570257187843, 2570257128140, 2570257054765, 2570257044531]"
2570.24000000954,1830,46.65705871582029,10.1032685070503,10126.98,9944.1,"[632, 147, 598, 141, 149]","[2571229900046, 2571229900015, 2571230216125, 2571229746562, 2571230204875]"
2572.15799999237,1830,46.659027099609396,10.0975743735709,10134.6,9959.34,"[632, 141, 598, 132, 10]","[2573139601906, 2573139449515, 2573139918546, 2573139540328, 2573139592125]"
2583.14400005341,1830,46.6704805018538,10.0647125244141,10195.56,10012.68,"[632, 147, 149, 141, 10]","[2584138878500, 2584138878609, 2584139197296, 2584138732531, 2584138868796]"
2583.14400005341,1830,46.6704805018538,10.0647125244141,10195.56,10020.3,"[632, 147, 149, 141, 10]","[2584138878500, 2584138878609, 2584139197296, 2584138732531, 2584138868796]"
2588.36599993706,1830,46.675787456965,10.049537658691401,10210.8,10027.92,"[632, 147, 598, 141, 10]","[2589348883031, 2589348883125, 2589349204187, 2589348740187, 2589348873328]"
2591.75099992752,1830,46.679351806640604,10.0392932426639,10226.04,10043.16,"[147, 632, 141, 149, 143]","[2592718562203, 2592718562171, 2592718421343, 2592718890250, 2592718828750]"
2597.46600008011,1830,46.6850738525391,10.022880740282,10256.52,10073.64,"[632, 132, 147, 149, 141]","[2598458049609, 2598458020843, 2598458049625, 2598458383937, 2598457912328]"
2602.27800011635,1830,46.690155029296896,10.0082769626524,10287.0,10104.12,"[147, 132, 141, 143, 598]","[2603258048281, 2603258025828, 2603257913953, 2603258324031, 2603258373171]"
2603.26399993897,1830,46.691242799920595,10.0051803588867,10294.62,10111.74,"[132, 141, 143, 598, 149]","[2604248316406, 2604248203890, 2604248614281, 2604248662750, 2604248678281]"
2603.83800005913,1830,46.6917114257813,10.0038556354802,10294.62,10111.74,"[632, 147, 132, 598, 141]","[2604828450656, 2604828450750, 2604828430343, 2604828776093, 2604828317328]"
2624.58299994469,1830,46.713134765625,9.9419570550686,10462.26,10279.38,"[147, 257, 141, 598, 149]","[2625557242812, 2625557886078, 2625557123046, 2625557574218, 2625557606937]"
2626.11299991608,1604,49.5234375,9.612025210731911,10668.0,10507.98,"[257, 141, 663, 143, 10]","[2627088570765, 2627089021640, 2627088558593, 2627088883937, 2627089081734]"
2628.8499999046303,1830,46.717451709812,9.92951202392578,10500.36,10317.48,"[632, 147, 598, 141, 10]","[2629837269546, 2629837269640, 2629837602296, 2629837152734, 2629837260000]"
2629.27399992943,1830,46.7176844710011,9.92882537841797,10507.98,10317.48,"[147, 632, 598, 143, 149]","[2630257104984, 2630257104906, 2630257437765, 2630257404906, 2630257474250]"
2653.57399988174,1830,46.74258991823361,9.85672760009766,10599.42,10408.92,"[147, 632, 598, 141, 149]","[2654556427765, 2654556427734, 2654556767953, 2654556328359, 2654556824015]"
2655.0150001049,1830,46.743896484375,9.852927603372713,10599.42,10408.92,"[598, 141, 149, 143, 10]","[2655986512281, 2655986073281, 2655986569593, 2655986495046, 2655986162203]"
2719.75099992752,697,46.9934692382813,8.756103515625,6103.62,6019.8,"[14, 147, 632, 598, 143]","[2720740292796, 2720740293593, 2720740293531, 2720740830984, 2720741032640]"
2745.0780000686605,1178,48.10881042480471,9.81058502197266,11582.4,11407.14,"[632, 147, 257, 263, 141]","[2746067635921, 2746067635968, 2746067682421, 2746067420890, 2746067342312]"
2753.29200005531,1217,46.4434661865234,10.129930449695099,9403.08,9281.16,"[132, 10, 141, 149, 143]","[2754268754250, 2754268944609, 2754268822062, 2754269258171, 2754269213625]"
2765.6210000515002,795,47.9854888916016,8.4166259765625,3962.4,3886.2,"[147, 598, 124, 632, 10]","[2766611893078, 2766611880765, 2766611811234, 2766611893015, 2766611763750]"
2768.5710000991803,795,47.9889329813295,8.41771052433894,3962.4,3886.2,"[632, 124, 598, 10, 147]","[2769552192687, 2769552110578, 2769552178062, 2769552063312, 2769552192718]"
2770.36199998856,795,47.9909820556641,8.41834259033203,3962.4,3886.2,"[632, 124, 147, 598, 10]","[2771352079343, 2771351997062, 2771352079406, 2771352063234, 2771351949859]"
2775.3710000515002,2229,48.46879344875529,8.55560302734375,6537.96,6469.38,"[299, 598, 147, 10, 632]","[2776354963359, 2776355077156, 2776355414859, 2776355277296, 2776355414812]"
2777.8699998855604,1830,46.8697357177734,9.48538970947266,10980.42,10789.92,"[632, 598, 141, 143, 10]","[2778852614203, 2778852997546, 2778852624671, 2778853059328, 2778852605468]"
2779.6819999218,2065,49.35337907176911,9.2428267629523,11582.4,11430.0,"[263, 143, 141, 598, 10]","[2780662416765, 2780662900484, 2780662971515, 2780662482078, 2780662982328]"
2781.1480000019105,795,48.003387451171896,8.42225646972656,3962.4,3893.82,"[632, 147, 124, 598, 10]","[2782142146296, 2782142146375, 2782142062953, 2782142121359, 2782142016531]"
2784.06699991226,795,48.0068555928893,8.42327411358173,3962.4,3886.2,"[632, 124, 147, 598, 10]","[2785062152640, 2785062069046, 2785062152671, 2785062125281, 2785062022812]"
2786.992000103,795,48.0100676972987,8.42433049128606,3962.4,3886.2,"[147, 632, 598, 124, 10]","[2787982070687, 2787982070671, 2787982040828, 2787981986718, 2787981940656]"
2788.08599996567,2171,47.7379302978516,10.006896972656303,10972.8,10843.26,"[632, 263, 141, 143, 598]","[2789070177062, 2789070154421, 2789069791593, 2789070113828, 2789070085046]"
2790.59299993515,795,48.0142108464645,8.42559814453125,3962.4,3886.2,"[124, 147, 632, 663, 10]","[2791581933734, 2791582018015, 2791582018000, 2791582387171, 2791581887968]"
2805.1760001182597,2171,47.736602783203104,9.95237731933594,10972.8,10843.26,"[632, 257, 263, 147, 141]","[2806164651218, 2806164871109, 2806164635156, 2806164651265, 2806164286031]"
2810.63199996948,1217,46.5129942813162,9.96295166015625,9837.42,9700.26,"[598, 132, 141, 143, 10]","[2811610055156, 2811609582968, 2811609600593, 2811610007187, 2811609693515]"
2833.0529999733008,2171,47.734405517578104,9.86338806152344,10972.8,10843.26,"[632, 147, 257, 141, 598]","[2834041398109, 2834041398156, 2834041645562, 2834041067765, 2834041323640]"
2841.279000043869,1830,46.93391418457029,9.29642486572266,10972.8,10782.3,"[147, 632, 598, 143, 10]","[2842270490890, 2842270490781, 2842270899375, 2842271002562, 2842270482765]"
2854.1989998817407,2229,48.3417989439884,8.56622796309622,6134.1,6065.52,"[632, 598, 257, 143, 147]","[2855188964140, 2855188696484, 2855189198171, 2855189196171, 2855188964171]"
2882.3310000896504,1178,48.2957122285487,9.48806762695312,11582.4,11407.14,"[147, 263, 10, 141, 598]","[2883315128671, 2883314813312, 2883314973390, 2883314930156, 2883314744140]"
2884.43700003624,2171,47.7285197629767,9.69966008112981,10972.8,10843.26,"[632, 263, 147, 598, 141]","[2885421749687, 2885421768890, 2885421749781, 2885421698734, 2885421486593]"
2913.01900005341,2171,47.7141723632813,9.61221313476562,10972.8,10843.26,"[632, 147, 598, 141, 143]","[2914012587125, 2914012587140, 2914012556484, 2914012361687, 2914012700031]"
2919.56699991226,2742,48.88413251456571,9.751378109580589,9753.6,9646.92,"[257, 263, 143, 141, 10]","[2920555657140, 2920555430531, 2920555754187, 2920555813406, 2920555904640]"
2952.6519999504108,2874,47.496185302734396,10.5424118041992,11887.2,11765.28,"[257, 147, 632, 141, 10]","[2953627279531, 2953627105500, 2953627105468, 2953626593953, 2953627002531]"
2971.9240000247996,2171,47.6700439453125,9.43904113769531,11109.96,10972.8,"[632, 598, 141, 147, 263]","[2972911017671, 2972911039953, 2972910871375, 2972911017671, 2972911108937]"
3016.99000000954,365,47.474716962394105,7.65634390024038,10294.62,10081.26,"[663, 124, 147, 632, 14]","[3017976164015, 3017975249203, 3017975438906, 3017975438875, 3017975440281]"
3064.41300010681,795,47.970794677734396,8.41614532470703,3924.3,3863.34,"[598, 124, 147, 632, 10]","[3065395148781, 3065395071390, 3065395151109, 3065395151109, 3065395021984]"
3064.41300010681,795,47.970794677734396,8.41614532470703,3924.3,3855.72,"[598, 124, 147, 632, 10]","[3065395148781, 3065395071390, 3065395151109, 3065395151109, 3065395021984]"
3065.1300001144396,1411,47.846995208223,8.109459510216348,4389.12,4381.5,"[632, 124, 147, 663, 10]","[3066120403187, 3066120276921, 3066120403171, 3066120900750, 3066120308687]"
3079.61400008202,2742,48.683725130760095,9.37957763671875,8785.86,8717.28,"[663, 598, 263, 143, 141]","[3080602921453, 3080602440921, 3080602495890, 3080602931640, 3080602889937]"
3085.33800005913,1178,48.570556640625,9.00921161358173,11582.4,11407.14,"[663, 263, 141, 124, 257]","[3086319994328, 3086319588593, 3086319962968, 3086319984375, 3086320042734]"
3100.31200003624,2789,49.275916148040295,10.0429494757401,7711.44,7665.72,"[257, 598, 141, 143, 663]","[3101295113296, 3101295166875, 3101295539703, 3101295370078, 3101295323546]"
3139.145999908449,1178,48.64306640625,8.880544809194713,11582.4,11407.14,"[598, 263, 257, 141, 10]","[3140121912078, 3140121930578, 3140122402265, 3140122353859, 3140122274062]"
3155.75,2742,48.586337849245204,9.224178916529599,8001.0,7940.04,"[257, 598, 263, 141, 10]","[3156731353250, 3156730866796, 3156730929734, 3156731291312, 3156731278281]"
3169.3029999733008,2742,48.56689453125,9.20196533203125,7863.84,7802.88,"[663, 598, 141, 143, 10]","[3170272402750, 3170271915062, 3170272329375, 3170272421531, 3170272310640]"
3177.20199990273,1178,48.694244384765604,8.78948505108173,11582.4,11407.14,"[257, 598, 141, 143, 10]","[3178187947265, 3178187466828, 3178187919437, 3178188019234, 3178187827031]"
3178.1879999637604,2742,48.554168701171896,9.18773944561298,7772.4,7711.44,"[263, 663, 598, 141, 10]","[3179163238750, 3179163663390, 3179163177109, 3179163584546, 3179163562125]"
3226.76600003243,1004,46.39940682104079,10.241249084472699,10492.74,10355.58,"[598, 141, 149, 132, 10]","[3227738303000, 3227737824203, 3227738241265, 3227737724921, 3227737964062]"
3273.0950000286102,2229,47.975921630859396,8.391357421875,3962.4,3886.2,"[124, 598, 632, 147, 10]","[3274076391234, 3274076475156, 3274076476171, 3274076476203, 3274076348937]"
3276.51900005341,2229,47.9800415039063,8.39286804199219,3962.4,3886.2,"[632, 124, 598, 147, 10]","[3277508101250, 3277508016000, 3277508097328, 3277508101281, 3277507973937]"
3280.7469999790196,1004,46.461181640625,10.0944928425114,10736.58,10599.42,"[147, 132, 141, 143, 598]","[3281727937203, 3281727776046, 3281727830734, 3281728225687, 3281728297984]"
3288.41300010681,2150,47.93916320800779,8.45974731445313,10111.74,9951.72,"[147, 632, 598, 143, 10]","[3289404238140, 3289404238078, 3289404250453, 3289404666875, 3289404106703]"
3292.7650001049,2229,47.999267578125,8.39856719970703,3962.4,3886.2,"[632, 147, 598, 124, 10]","[3293754822500, 3293754822500, 3293754804875, 3293754735625, 3293754694500]"
3294.8499999046307,2229,48.001739501953104,8.39925384521484,3962.4,3886.2,"[147, 124, 663, 598, 632]","[3295835793937, 3295835706765, 3295836173859, 3295835774562, 3295835793921]"
3305.78099989891,1723,48.6810150146484,9.00808481069711,11277.6,11132.82,"[141, 598, 263, 257, 10]","[3306759222390, 3306758757796, 3306758779859, 3306759245390, 3306759170265]"
3325.43300008774,1723,48.65737656415521,9.05410766601562,11277.6,11140.44,"[299, 598, 141, 263, 10]","[3326418905625, 3326418883125, 3326419341359, 3326418915875, 3326419296796]"
3331.5720000266997,2229,48.044749114473,8.41390756460337,3962.4,3886.2,"[147, 632, 663, 124, 10]","[3332561259687, 3332561259687, 3332561607296, 3332561169453, 3332561130109]"
3336.71099996567,2229,48.0499877929688,8.41820526123047,3962.4,3886.2,"[124, 632, 663, 598, 147]","[3337703419062, 3337703509078, 3337703852765, 3337703454796, 3337703509140]"
3340.28600001335,2229,48.0532836914063,8.42239379882813,3962.4,3886.2,"[598, 632, 124, 147, 10]","[3341254923671, 3341254980937, 3341254890984, 3341254980921, 3341254850734]"
3352.1259999275208,2896,48.45808643405721,9.17987221165707,8557.26,8450.58,"[263, 598, 141, 143, 10]","[3353108602531, 3353108539203, 3353108885515, 3353109009109, 3353108856109]"
3359.67100000382,331,39.3151245117188,-7.370273755944308,10972.8,11018.52,"[402, 136, 564, 569, 568]","[3360622954250, 3360622777828, 3360622717953, 3360622298734, 3360622553625]"
3396.13899993897,2896,48.4592036877648,9.295734606291118,8214.36,8115.3,"[598, 257, 263, 141, 10]","[3397118554078, 3397119016578, 3397118621953, 3397118886062, 3397118884234]"
3404.078999996189,2742,48.2590484619141,8.859769381009619,6210.3,6149.34,"[299, 598, 663, 143, 10]","[3405067218421, 3405067262093, 3405067711312, 3405067715656, 3405067390218]"
3404.3039999008197,2171,47.341624114473,8.196998009314902,11277.6,11132.82,"[147, 14, 124, 632, 10]","[3405294369359, 3405294343796, 3405294426296, 3405294369406, 3405294363468]"
3434.72399997711,2896,48.46008818028339,9.3966353567023,7924.8,7825.74,"[598, 263, 141, 257, 10]","[3435708578781, 3435708647875, 3435708892796, 3435709019578, 3435708915171]"
3444.3039999008197,1224,48.518557790982506,9.527387117084697,10972.8,10843.26,"[598, 141, 263, 143, 10]","[3445281377562, 3445281694750, 3445281441640, 3445281761937, 3445281748078]"
